"","value","dates"
"189",35.6083333333333,2021-05-18
"190",35.0356666666667,2021-05-19
"191",34.331,2021-05-20
"192",33.871,2021-05-21
"193",33.1986666666667,2021-05-22
"194",32.605,2021-05-23
"195",31.763,2021-05-24
"196",31.3283333333333,2021-05-25
"197",30.787,2021-05-26
"198",30.368,2021-05-27
"199",29.6663333333333,2021-05-28
"200",29.4386666666667,2021-05-29
"201",28.7556666666667,2021-05-30
"202",28.2193333333333,2021-05-31
"203",27.596,2021-06-01
"204",26.9056666666667,2021-06-02
"205",26.586,2021-06-03
"206",26.019,2021-06-04
"207",25.575,2021-06-05
"208",25.264,2021-06-06
"209",24.6923333333333,2021-06-07
"210",24.2376666666667,2021-06-08
"211",23.8,2021-06-09
"212",23.5173333333333,2021-06-10
"213",23.1523333333333,2021-06-11
"214",22.586,2021-06-12
"215",22.2956666666667,2021-06-13
"216",21.7086666666667,2021-06-14
"217",21.4103333333333,2021-06-15
"218",21.056,2021-06-16
"219",20.4993333333333,2021-06-17
"220",20.2776666666667,2021-06-18
"221",19.9216666666667,2021-06-19
"222",19.493,2021-06-20
"223",19.1493333333333,2021-06-21
"224",18.8276666666667,2021-06-22
"225",18.5503333333333,2021-06-23
"226",18.355,2021-06-24
"227",17.8476666666667,2021-06-25
"228",17.6316666666667,2021-06-26
"229",17.1703333333333,2021-06-27
"230",16.8906666666667,2021-06-28
"231",16.519,2021-06-29
"232",16.2693333333333,2021-06-30
"233",15.855,2021-07-01
"234",15.7936666666667,2021-07-02
"235",15.465,2021-07-03
"236",15.2776666666667,2021-07-04
"237",14.7933333333333,2021-07-05
"238",14.7246666666667,2021-07-06
"239",14.3346666666667,2021-07-07
"240",14.0136666666667,2021-07-08
"241",13.854,2021-07-09
"242",13.7983333333333,2021-07-10
"243",13.3013333333333,2021-07-11
"244",13.11,2021-07-12
"245",12.8486666666667,2021-07-13
"246",12.577,2021-07-14
"247",12.4723333333333,2021-07-15
"248",12.2183333333333,2021-07-16
"249",11.9743333333333,2021-07-17
"250",11.848,2021-07-18
